annotation_id,review_uid,destination,language_review,aspecto,text_clean,input_modelo,label
gm_688d79737bd3e0cb__seguridad,gm_688d79737bd3e0cb,Centro Histórico de Lima,es,seguridad,Mucha seguridad limpio el lugar calle cerradas a dos cuadras a la redonda del lugar solo se ingresa a pie para la tomas de foto no hay sitio de estacionamiento cerca,aspecto: seguridad reseña: Mucha seguridad limpio el lugar calle cerradas a dos cuadras a la redonda del lugar solo se ingresa a pie para la tomas de foto no hay sitio de estacionamiento cerca,
gm_c107adfc83136d5b__aforo_multitudes,gm_c107adfc83136d5b,Centro Histórico de Lima,es,aforo_multitudes,"Lleno de historia. Excelente recorrido. Vale la pena visitar. Muy recomendable. Catedral, visitar las catacumbas y luego un recorrido por el Arzobispado.","aspecto: aforo_multitudes reseña: Lleno de historia. Excelente recorrido. Vale la pena visitar. Muy recomendable. Catedral, visitar las catacumbas y luego un recorrido por el Arzobispado.",
gm_776d92746721ef6b__seguridad,gm_776d92746721ef6b,Centro Histórico de Lima,es,seguridad,"Me gusta el esfuerzo que hacen por mantener este lugar limpio. Se nota que le hacen mantenimiento constante a las edificaciones porque se aprecian en muy buen estado. Es un lugar donde conviven los locales y los turistas. Es un lugar seguro, hay mucha vigilancia en la zona.","aspecto: seguridad reseña: Me gusta el esfuerzo que hacen por mantener este lugar limpio. Se nota que le hacen mantenimiento constante a las edificaciones porque se aprecian en muy buen estado. Es un lugar donde conviven los locales y los turistas. Es un lugar seguro, hay mucha vigilancia en la zona.",
gm_5f80b247910491b9__gastronomia,gm_5f80b247910491b9,Centro Histórico de Lima,es,gastronomia,Muy bonita y muy visitada. Acceso restringido para autos. Todo el centro de Lima muy interesante. Hay muchas playas de estacionamiento. Tarifas desde 3.50 las mas alejadas y 4/5 las mas próximas. Buenos restaurantes y cafeterias. Todo tranquilo y seguro.,aspecto: gastronomia reseña: Muy bonita y muy visitada. Acceso restringido para autos. Todo el centro de Lima muy interesante. Hay muchas playas de estacionamiento. Tarifas desde 3.50 las mas alejadas y 4/5 las mas próximas. Buenos restaurantes y cafeterias. Todo tranquilo y seguro.,
gm_1ea9b84bbaf23488__aforo_multitudes,gm_1ea9b84bbaf23488,Centro Histórico de Lima,es,aforo_multitudes,"El centro histórico de Lima está lleno de historia, hay un hospedaje frente a la plaza que se llama HOTEL PRESIDENTE, la noche base está S/150 (vista a la plaza). Al rededor hay buenos lugares para comer y los domingos suelen ser días de eventos, recomendable 100%.","aspecto: aforo_multitudes reseña: El centro histórico de Lima está lleno de historia, hay un hospedaje frente a la plaza que se llama HOTEL PRESIDENTE, la noche base está S/150 (vista a la plaza). Al rededor hay buenos lugares para comer y los domingos suelen ser días de eventos, recomendable 100%.",
gm_a44cde13b56ed97e__accesibilidad,gm_a44cde13b56ed97e,Centro Histórico de Lima,es,accesibilidad,Es un lugar demasiado hermoso para compartir y tomar muchas fotos de las maravillosas edificaciones que rememoran los tiempos de la Lima de antaño. Pero hay que tomar precauciones por si la Plaza esté cerrada y sin acceso a los visitantes,aspecto: accesibilidad reseña: Es un lugar demasiado hermoso para compartir y tomar muchas fotos de las maravillosas edificaciones que rememoran los tiempos de la Lima de antaño. Pero hay que tomar precauciones por si la Plaza esté cerrada y sin acceso a los visitantes,
gm_fbeec869b36cfa1b__atractivos,gm_fbeec869b36cfa1b,Centro Histórico de Lima,es,atractivos,"Increible la cantidad de turistas y lo bien cuidada la arquitectura con edificios del tiempo de la colonia,imperdible visitar las catacumbas de los franciscanos.","aspecto: atractivos reseña: Increible la cantidad de turistas y lo bien cuidada la arquitectura con edificios del tiempo de la colonia,imperdible visitar las catacumbas de los franciscanos.",
gm_cc9d969f89f32dd1__seguridad,gm_cc9d969f89f32dd1,Centro Histórico de Lima,es,seguridad,"La plaza mayor de Lima es muy bonita, se encuentra con bastante seguridad para los turistas, tiene lugares hermosos por conocer cercanos como la casa de la literatura peruana, el lugar es muy limpio y los restaurantes son muy buenos.","aspecto: seguridad reseña: La plaza mayor de Lima es muy bonita, se encuentra con bastante seguridad para los turistas, tiene lugares hermosos por conocer cercanos como la casa de la literatura peruana, el lugar es muy limpio y los restaurantes son muy buenos.",
gm_6a06107171d56b8a__atractivos,gm_6a06107171d56b8a,Centro Histórico de Lima,es,atractivos,Atractiva plaza llena de historia y edificios antiguos. Entre otros el Palacio de Miraflores. Si estas por Lima vale la pena conocerlo,aspecto: atractivos reseña: Atractiva plaza llena de historia y edificios antiguos. Entre otros el Palacio de Miraflores. Si estas por Lima vale la pena conocerlo,
gm_833c38f0835d1442__limpieza,gm_833c38f0835d1442,Centro Histórico de Lima,es,limpieza,"Muy bien cuidada, y muy limpia a pesar de lo mugrosa de la gente que la visita, ...al que le caiga el guante?","aspecto: limpieza reseña: Muy bien cuidada, y muy limpia a pesar de lo mugrosa de la gente que la visita, ...al que le caiga el guante?",
gm_b77baeb8f9303501__atractivos,gm_b77baeb8f9303501,Centro Histórico de Lima,es,atractivos,"Muy hermosa la plaza de Armas, el palacio de Gobierno, la Catedral, la alcaldía de Lima todo es muy bonito. Saludos","aspecto: atractivos reseña: Muy hermosa la plaza de Armas, el palacio de Gobierno, la Catedral, la alcaldía de Lima todo es muy bonito. Saludos",
gm_19370cc601f723e4__atractivos,gm_19370cc601f723e4,Centro Histórico de Lima,es,atractivos,"Es increíble poder conocer el lugar donde el Gral José de San Martín proclamará la independencia del Perú, conocer la pileta y la fama recorrer la plaza y ver los alrededores es muy hermoso antiguo y histórico, lo recomiendo.","aspecto: atractivos reseña: Es increíble poder conocer el lugar donde el Gral José de San Martín proclamará la independencia del Perú, conocer la pileta y la fama recorrer la plaza y ver los alrededores es muy hermoso antiguo y histórico, lo recomiendo.",
gm_ebf61e5d0c7ef23e__limpieza,gm_ebf61e5d0c7ef23e,Centro Histórico de Lima,es,limpieza,"Son varias las características que hacen de este un lugar sin igual: su estilo colonial intacto, su tamaño, su amplitud, el contraste del color en sus fachadas con el cemento/concreto a la vista, el que sea completamente peatonal, su limpieza y la seguridad. Es imperdible y una muestra de la belleza que no esconde el pueblo peruano.","aspecto: limpieza reseña: Son varias las características que hacen de este un lugar sin igual: su estilo colonial intacto, su tamaño, su amplitud, el contraste del color en sus fachadas con el cemento/concreto a la vista, el que sea completamente peatonal, su limpieza y la seguridad. Es imperdible y una muestra de la belleza que no esconde el pueblo peruano.",
gm_8005adfdcaaaef49__seguridad,gm_8005adfdcaaaef49,Centro Histórico de Lima,es,seguridad,"En el lugar hay demasiado tránsito de personas casi no se pueden hacer fotos todo el alrededor está copado, muy poco personal de serenazgo o policías. Se entiende que es un lugar muy turístico pero la municipalidad debería poner más vigilancia, el hecho de cercar no quiere decir que sea seguro. Ahora hay un gran árbol en el parque y varios elementos navideños que decoran la plaza. Recomiendo para las fotos tratar de cerrar el diafragma de la cámara para hacer buenas fotos.","aspecto: seguridad reseña: En el lugar hay demasiado tránsito de personas casi no se pueden hacer fotos todo el alrededor está copado, muy poco personal de serenazgo o policías. Se entiende que es un lugar muy turístico pero la municipalidad debería poner más vigilancia, el hecho de cercar no quiere decir que sea seguro. Ahora hay un gran árbol en el parque y varios elementos navideños que decoran la plaza. Recomiendo para las fotos tratar de cerrar el diafragma de la cámara para hacer buenas fotos.",
gm_c2b8b3cb8e938f8c__atractivos,gm_c2b8b3cb8e938f8c,Centro Histórico de Lima,es,atractivos,"Recientemente visité la Plaza Mayor de Lima y me pareció muy pequeña en comparación con otras plazas principales de ciudades similares. Aunque es un lugar histórico y emblemático, me esperaba algo más grande y majestuoso. Sin embargo, es un lugar lleno de vida y energía, con hermosos edificios y una gran cantidad de restaurantes y tiendas. Creo que es un lugar que vale la pena visitar, pero no esperen una plaza grandiosa.","aspecto: atractivos reseña: Recientemente visité la Plaza Mayor de Lima y me pareció muy pequeña en comparación con otras plazas principales de ciudades similares. Aunque es un lugar histórico y emblemático, me esperaba algo más grande y majestuoso. Sin embargo, es un lugar lleno de vida y energía, con hermosos edificios y una gran cantidad de restaurantes y tiendas. Creo que es un lugar que vale la pena visitar, pero no esperen una plaza grandiosa.",
gm_5546c57b963ed82b__seguridad,gm_5546c57b963ed82b,Centro Histórico de Lima,es,seguridad,"Centro de Lima muy bien cuidado, sin grafitti. Mucha seguridad y buena atención al turista","aspecto: seguridad reseña: Centro de Lima muy bien cuidado, sin grafitti. Mucha seguridad y buena atención al turista",
gm_acfa5e4ab486e92f__aforo_multitudes,gm_acfa5e4ab486e92f,Centro Histórico de Lima,es,aforo_multitudes,"Caminata nocturna por la plaza mayor, simpático hacerlo un fin de semana. Igual estar atentos, hay momentos en los caminos que pueden ser picantes. Bajar por jirón de la Unión que es lo más transitada es recomendable, si no son de la zona claro. A esa hora que pasamos había más ambulantes que tiendas abiertas. Es otra energía en la noche y hay bastante gente en la plaza y seguridad por los alrededores de la plaza mayor. Ciertamente de día es otra energía, pero de noche también tiene lo suyo.","aspecto: aforo_multitudes reseña: Caminata nocturna por la plaza mayor, simpático hacerlo un fin de semana. Igual estar atentos, hay momentos en los caminos que pueden ser picantes. Bajar por jirón de la Unión que es lo más transitada es recomendable, si no son de la zona claro. A esa hora que pasamos había más ambulantes que tiendas abiertas. Es otra energía en la noche y hay bastante gente en la plaza y seguridad por los alrededores de la plaza mayor. Ciertamente de día es otra energía, pero de noche también tiene lo suyo.",
gm_bac2fd3256f24c86__accesibilidad,gm_bac2fd3256f24c86,Centro Histórico de Lima,es,accesibilidad,"Es un lugar tranquilo para pasear, hay unos museos al lado de la iglesia, hay restaurantes y más lugares donde comer o conversar y tomar algo, la plaza es grande como para caminar y tomarse fotos en los alrededores, la arquitectura es colonial, hay ciclovías para llegar en bici","aspecto: accesibilidad reseña: Es un lugar tranquilo para pasear, hay unos museos al lado de la iglesia, hay restaurantes y más lugares donde comer o conversar y tomar algo, la plaza es grande como para caminar y tomarse fotos en los alrededores, la arquitectura es colonial, hay ciclovías para llegar en bici",
gm_499e01e84d573ee9__atractivos,gm_499e01e84d573ee9,Centro Histórico de Lima,es,atractivos,Es buen lugar para observar el casco histórico y sus principales edificios. La plaza en si misma no tiene nada novedoso o algo que la haga resaltar.,aspecto: atractivos reseña: Es buen lugar para observar el casco histórico y sus principales edificios. La plaza en si misma no tiene nada novedoso o algo que la haga resaltar.,
gm_6d4c61f9e42a067a__seguridad,gm_6d4c61f9e42a067a,Centro Histórico de Lima,es,seguridad,"Es una plaza bonita, amplia pero le falta más zonas verdes, está rodeada por la Casa de Gobierno, el Arzobispado, la Catedral, Municipalidad de Lima y negocios todos hermosas edificaciones antiguas y bien cuidadas, lamentablemente no se puede apreciar hacia más de un año que casi se ma tiene cerrada la policía no deja que entren según dice que por seguridad y eso impide el turismo y los negocios cercanos de artesanías sufren las consecuencias. Hay un caballo con una carreta que pasean al rededor no se cuánto cobran, cerca está la Iglesia de San Francisco donde se puede hacer un recorrido pagado por las catacumbas, también está cerca la Alameda Chabuca Granda un lugar que fue rescatado de la delincuencia, ahora encuentras bastantes carritos de venta de comida y postres típicos muy ricos y de precio cómodos también puedes ver grupos de música, baile y si es de tu gusto los cómicos ambulantes. Hay vigilancia pero de todas maneras hay que tener cuidado muy visitado por turistas en un solo lugar encuentras gran variedad de la gastronomía peruana sobre todo limeña. No recomiendo ir fin de semana hay muchísima gente.","aspecto: seguridad reseña: Es una plaza bonita, amplia pero le falta más zonas verdes, está rodeada por la Casa de Gobierno, el Arzobispado, la Catedral, Municipalidad de Lima y negocios todos hermosas edificaciones antiguas y bien cuidadas, lamentablemente no se puede apreciar hacia más de un año que casi se ma tiene cerrada la policía no deja que entren según dice que por seguridad y eso impide el turismo y los negocios cercanos de artesanías sufren las consecuencias. Hay un caballo con una carreta que pasean al rededor no se cuánto cobran, cerca está la Iglesia de San Francisco donde se puede hacer un recorrido pagado por las catacumbas, también está cerca la Alameda Chabuca Granda un lugar que fue rescatado de la delincuencia, ahora encuentras bastantes carritos de venta de comida y postres típicos muy ricos y de precio cómodos también puedes ver grupos de música, baile y si es de tu gusto los cómicos ambulantes. Hay vigilancia pero de todas maneras hay que tener cuidado muy visitado por turistas en un solo lugar encuentras gran variedad de la gastronomía peruana sobre todo limeña. No recomiendo ir fin de semana hay muchísima gente.",
gm_b6abe607f1cb94f3__seguridad,gm_b6abe607f1cb94f3,Centro Histórico de Lima,es,seguridad,"La vista nocturna es maravillosa , todo muy limpio y con mucha seguridad por parte de la policía,","aspecto: seguridad reseña: La vista nocturna es maravillosa , todo muy limpio y con mucha seguridad por parte de la policía,",
gm_2cce8820906d0835__atractivos,gm_2cce8820906d0835,Centro Histórico de Lima,es,atractivos,"Parada obligada en Lima, en donde apreciarás los famosos balcones musulmanes, el palacio de gobierno y la catedral de lima, entre otros edificios de hermosa arquitectura, restaurantes y comercio en general.","aspecto: atractivos reseña: Parada obligada en Lima, en donde apreciarás los famosos balcones musulmanes, el palacio de gobierno y la catedral de lima, entre otros edificios de hermosa arquitectura, restaurantes y comercio en general.",
gm_2bd26e9709630891__aforo_multitudes,gm_2bd26e9709630891,Centro Histórico de Lima,es,aforo_multitudes,"Hoy participe de una bicicleteada Lima-Surco-Lima organizada por la Municipalidad de Lima. Por fin dejaron ingresar a la plaza de Armas donde mucha gente entre peruanos y turistas se estaban tomando fotos. Esta arreglado, limpio y seguro. Es recomendado visitarlo.","aspecto: aforo_multitudes reseña: Hoy participe de una bicicleteada Lima-Surco-Lima organizada por la Municipalidad de Lima. Por fin dejaron ingresar a la plaza de Armas donde mucha gente entre peruanos y turistas se estaban tomando fotos. Esta arreglado, limpio y seguro. Es recomendado visitarlo.",
gm_e8cfd6a6232989a5__accesibilidad,gm_e8cfd6a6232989a5,Centro Histórico de Lima,es,accesibilidad,"Super recomendado para turismo, súper económico, puedes llegar caminando por la Av abancay o con el metropolitano, hasta las 8 pm más tarde hay mucha gente","aspecto: accesibilidad reseña: Super recomendado para turismo, súper económico, puedes llegar caminando por la Av abancay o con el metropolitano, hasta las 8 pm más tarde hay mucha gente",
gm_c3717bb78e558640__accesibilidad,gm_c3717bb78e558640,Centro Histórico de Lima,es,accesibilidad,"Muy linda, limpia, con bastante seguridad, no hay acceso peatonal, estaba cerrado todo el contorno con vallas papales","aspecto: accesibilidad reseña: Muy linda, limpia, con bastante seguridad, no hay acceso peatonal, estaba cerrado todo el contorno con vallas papales",
gm_ad88f3bdfdfaa9e7__costos,gm_ad88f3bdfdfaa9e7,Centro Histórico de Lima,es,costos,"Siempre va a ser para mi un lugar especial por que me sentaba co mi padre en una de sus vancas y el que tuvo negocio en el Jr. De la Unión me contaba el sin número de negocios que habían pasado x ahí siempre nos sentábamos fte a el Restaurant Atlantic jus en la entrada del pasaje que desemboca a lo q antes era SEARS hoy es SAGA. Al pasar los años y vivir cerca al lugar me sentaba ahí mismo en verano , con mi hija la mayor y conversar y ver a la poca gente q ta se iva a sus casas era plan de 11 pm en adelante , también disfrutamos en la época del Alcalde Andrade de los pasacalles como concitaba la atención de gran cantidad de turistas, todos los domingos , tiene un encanto muy particular . Visitemos y recordemos mantenerla limpia y ordenada .","aspecto: costos reseña: Siempre va a ser para mi un lugar especial por que me sentaba co mi padre en una de sus vancas y el que tuvo negocio en el Jr. De la Unión me contaba el sin número de negocios que habían pasado x ahí siempre nos sentábamos fte a el Restaurant Atlantic jus en la entrada del pasaje que desemboca a lo q antes era SEARS hoy es SAGA. Al pasar los años y vivir cerca al lugar me sentaba ahí mismo en verano , con mi hija la mayor y conversar y ver a la poca gente q ta se iva a sus casas era plan de 11 pm en adelante , también disfrutamos en la época del Alcalde Andrade de los pasacalles como concitaba la atención de gran cantidad de turistas, todos los domingos , tiene un encanto muy particular . Visitemos y recordemos mantenerla limpia y ordenada .",
gm_07fd8b683f6c07f3__seguridad,gm_07fd8b683f6c07f3,Centro Histórico de Lima,es,seguridad,"Siempre es bueno visitar el Centro de Lima, aún en feriados y no decepciono, full turistas y esa es la esencia del paseo. Seguridad, limpieza, y servicios y restaurantes.","aspecto: seguridad reseña: Siempre es bueno visitar el Centro de Lima, aún en feriados y no decepciono, full turistas y esa es la esencia del paseo. Seguridad, limpieza, y servicios y restaurantes.",
gm_442db3de5fe07aad__atencion_servicio,gm_442db3de5fe07aad,Centro Histórico de Lima,es,atencion_servicio,"Muy bonito! Excelente iniciativa en reestructurar los monumentos aunque no podemos verlo aún, hay mucho que mejorar pero me quedo con todo lo bueno, los policías y serenazgos se mostraron atentos y amables cuando pedimos algunas referencias de lugar turísticos.","aspecto: atencion_servicio reseña: Muy bonito! Excelente iniciativa en reestructurar los monumentos aunque no podemos verlo aún, hay mucho que mejorar pero me quedo con todo lo bueno, los policías y serenazgos se mostraron atentos y amables cuando pedimos algunas referencias de lugar turísticos.",
gm_814c01fa8920c061__limpieza,gm_814c01fa8920c061,Centro Histórico de Lima,es,limpieza,"La plaza está limpia y ordenada. Buenos restaurantes, museos, bares y mucho más por descubrir.","aspecto: limpieza reseña: La plaza está limpia y ordenada. Buenos restaurantes, museos, bares y mucho más por descubrir.",
gm_3b202fba4940ad2c__limpieza,gm_3b202fba4940ad2c,Centro Histórico de Lima,es,limpieza,"Ordenada, limpia y sobretodo las actividades que se realizan el 2do y último domingo del mes son saludables","aspecto: limpieza reseña: Ordenada, limpia y sobretodo las actividades que se realizan el 2do y último domingo del mes son saludables",
gm_a94281cd15f208e2__costos,gm_a94281cd15f208e2,Centro Histórico de Lima,es,costos,"La plaza de armas de lima, en el casco histórico, rodeado de edificios importantes la iglesia de santo domingo, la casa de gobierno, etc. Hay una amplia oferta gastronómica en los alrededores, de todos los gustos y variedad de precios. Se puede ver al medio día el cambio de guardia en el palacio de gobierno con banda incluida.","aspecto: costos reseña: La plaza de armas de lima, en el casco histórico, rodeado de edificios importantes la iglesia de santo domingo, la casa de gobierno, etc. Hay una amplia oferta gastronómica en los alrededores, de todos los gustos y variedad de precios. Se puede ver al medio día el cambio de guardia en el palacio de gobierno con banda incluida.",
gm_6aeb17f8806744b8__atractivos,gm_6aeb17f8806744b8,Centro Histórico de Lima,es,atractivos,Destacó la vistas de edificios coloniales y el mantenimiento de los espacios. Es un lugar agradable y tranquilo. Se encuentra frente a la casa de gobierno. Tiene una linda fuente ⛲ central y en cada esquina hay letreros hechos con cultivos ideales para fotografíar y llevar un buen recuerdo de Lima.,aspecto: atractivos reseña: Destacó la vistas de edificios coloniales y el mantenimiento de los espacios. Es un lugar agradable y tranquilo. Se encuentra frente a la casa de gobierno. Tiene una linda fuente ⛲ central y en cada esquina hay letreros hechos con cultivos ideales para fotografíar y llevar un buen recuerdo de Lima.,
gm_2b857b71925497ba__atractivos,gm_2b857b71925497ba,Centro Histórico de Lima,es,atractivos,"Hermosa plaza ,vale la pena la visita ,se puede ver el palacio de gobierno ,la catedral y la Municipalidad que es una bella construcción","aspecto: atractivos reseña: Hermosa plaza ,vale la pena la visita ,se puede ver el palacio de gobierno ,la catedral y la Municipalidad que es una bella construcción",
